weight_kg,distance_km,is_express,is_fragile,shipping_cost
11.14,2490.95,1,0,57.29
21.53,152.57,0,1,31.91
45.44,2558.05,1,0,77.09
25.6,1647.46,0,1,45.93
9.8,595.96,0,0,16.21
4.31,955.18,1,0,24.48
34.96,849.38,0,0,29.41
19.45,1594.92,1,0,47.01
41.18,159.8,1,0,24.95
33.15,479.82,0,0,22.02
39.91,2439.02,0,0,51.02
13.96,402.15,0,0,11.18
34.77,704.02,0,0,26.98
13.57,1362.84,0,0,20.91
46.98,1553.78,0,0,42.81
32.0,2292.01,0,0,44.99
16.56,1344.76,0,1,42.01
13.84,2370.64,1,0,65.31
9.95,1856.95,1,0,49.83
34.88,343.73,0,1,38.55
11.33,473.21,1,0,17.13
29.97,1313.92,0,0,39.89
13.6,1193.68,0,0,26.39
33.27,2231.92,0,1,60.43
40.84,1744.31,0,0,43.05
39.01,1167.46,0,1,51.86
38.16,516.43,1,1,45.7
9.79,684.38,1,0,23.98
4.88,1728.63,0,0,24.9
35.1,1273.2,1,0,45.75
18.73,1547.21,0,0,28.49
21.9,516.18,0,0,24.9
2.04,1990.4,1,1,60.52
13.35,2558.35,0,0,42.44
2.17,777.53,0,0,9.51
44.02,1477.09,0,0,40.48
12.55,2926.7,0,0,36.67
28.09,1003.06,0,0,26.05
2.43,1787.16,0,0,22.02
33.51,275.14,0,0,25.29
16.49,1820.01,0,0,32.11
44.95,273.45,0,1,43.51
44.46,2877.91,0,0,50.44
16.6,2148.41,1,0,59.96
45.1,2365.54,0,0,50.49
49.81,2113.79,0,0,48.25
41.36,1771.24,0,0,44.08
42.32,1352.49,0,0,40.2
12.83,2575.83,0,1,51.36
29.05,2870.72,0,0,48.6
3.83,1499.61,1,0,34.02
5.2,2794.95,0,0,37.45
49.95,1752.08,0,1,60.0
16.67,1617.46,0,0,28.0
37.54,1366.18,0,0,39.05
40.43,631.82,0,0,34.54
42.97,16.14,0,1,45.61
49.88,728.31,1,1,62.15
12.45,1531.62,0,0,25.73
2.5,1142.98,1,0,25.26
20.85,1348.21,0,0,32.42
6.94,2942.04,0,1,56.32
1.61,1054.07,0,1,29.67
18.34,1359.29,0,1,45.07
39.3,404.88,1,1,46.91
28.53,148.63,0,1,39.5
15.98,2327.35,0,0,34.98
32.89,1714.2,1,1,75.68
11.98,2283.31,1,0,58.62
1.21,453.84,1,1,34.18
38.34,1717.63,1,0,57.36
31.38,764.66,0,0,29.35
38.23,688.05,1,0,35.45
2.43,39.52,0,0,8.72
41.94,395.37,1,0,36.12
31.17,931.26,1,0,45.2
28.39,355.05,0,0,23.95
31.42,2957.65,1,0,81.67
43.29,929.35,0,0,34.76
29.55,395.32,0,0,25.08
29.26,601.25,0,1,39.69
49.54,1765.17,1,0,65.36
37.96,196.81,0,0,26.38
22.39,2587.99,0,0,41.2
35.52,2884.69,0,0,51.76
19.77,744.01,1,0,28.83
11.83,1353.04,0,0,23.5
30.04,71.29,1,0,24.14
46.45,1923.93,1,0,67.14
46.49,1244.71,0,0,41.56
17.42,813.83,0,0,18.21
26.62,624.48,1,0,31.86
10.98,1963.8,1,1,66.09
49.78,1251.57,1,0,53.93
49.07,543.08,0,0,40.18
32.65,2068.88,1,0,56.98
40.32,1697.39,0,0,44.09
35.9,2576.72,0,0,50.5
29.86,356.84,1,0,28.42
3.14,2358.07,0,0,30.59
23.01,2022.18,1,0,58.33
33.9,349.46,0,0,27.62
34.04,2085.99,1,0,61.92
18.97,1327.43,0,0,28.51
47.11,2835.23,0,1,71.45
8.78,429.13,1,0,15.24
25.27,1930.29,0,0,38.73
34.7,1149.03,0,0,32.43
35.01,2870.66,1,0,76.17
32.61,993.27,0,0,29.89
14.13,2886.75,1,0,67.8
8.23,2704.95,0,1,53.74
31.98,814.8,0,0,29.52
30.17,2411.61,1,0,71.77
9.38,2986.83,0,0,37.89
35.4,761.73,0,1,47.5
23.03,1313.15,0,0,36.75
33.55,1562.94,1,0,53.93
41.95,888.32,0,0,37.01
8.9,50.72,0,0,11.69
1.45,664.29,0,0,8.81
39.07,849.4,0,1,49.49
30.68,1333.58,0,0,34.44
35.13,517.45,0,0,27.09
41.99,2620.4,0,1,64.99
40.24,2116.21,0,0,48.02
48.07,260.18,0,0,29.2
27.03,1952.03,0,0,43.37
24.68,1962.7,0,0,37.25
20.39,2868.88,1,0,69.52
8.11,14.05,0,0,7.91
28.84,747.56,0,1,41.2
14.21,2783.74,0,1,60.97
46.1,2796.74,0,0,53.81
29.37,2163.16,1,0,62.66
29.85,2298.46,1,0,64.55
18.07,278.99,0,0,18.07
3.07,1544.06,0,0,20.67
2.07,698.59,0,0,10.17
21.46,547.75,0,0,20.72
4.69,2431.86,1,1,70.23
30.54,409.44,0,0,22.88
44.11,1408.61,0,0,39.79
44.2,2816.04,0,0,58.22
33.12,561.57,1,0,31.99
10.96,2934.09,0,1,51.98
43.22,2982.89,1,1,100.11
44.36,1669.07,0,0,44.01
10.23,514.58,0,0,11.92
37.0,951.73,1,0,46.6
14.68,1276.36,0,0,27.27
40.23,931.43,0,0,38.01
49.86,845.5,0,0,39.37
1.99,2916.83,0,0,29.93
44.92,464.33,0,0,35.94
31.32,2201.32,1,0,62.53
48.68,6.23,0,0,27.45
23.52,1790.57,1,0,52.96
42.45,2748.25,0,0,57.15
3.59,867.36,0,0,18.1
17.1,560.65,0,0,21.42
3.82,1956.78,1,0,45.26
48.78,2139.24,1,1,86.36
40.94,2065.65,1,1,82.65
42.7,961.35,0,1,50.64
46.93,760.35,0,0,38.29
4.71,2867.98,0,0,38.11
19.59,2770.28,1,0,71.68
4.02,1374.66,0,0,14.44
10.93,2539.35,0,0,36.18
11.85,1359.71,0,0,24.25
23.72,1276.05,0,0,30.04
13.79,474.51,0,0,14.76
5.5,1282.09,1,1,45.08
8.79,1614.56,0,0,26.7
7.79,72.4,1,1,24.45
48.67,1335.12,1,0,57.47
38.08,2345.16,0,0,45.82
48.4,2041.74,0,0,53.16
22.27,1907.3,0,0,37.71
14.28,2729.12,1,0,67.46
40.02,59.01,0,0,25.06
16.65,1673.36,0,0,32.19
15.32,2363.11,0,0,37.27
12.01,1626.3,0,0,27.86
6.92,975.07,0,0,20.82
13.19,413.07,0,0,19.29
18.09,2663.25,1,1,79.18
33.86,1414.93,1,0,47.6
3.6,2634.96,0,0,31.2
10.92,1759.63,0,0,24.3
40.55,2024.21,1,1,80.6
7.77,2413.76,0,0,34.52
17.46,1979.17,1,0,53.26
43.3,1197.17,0,0,37.29
8.17,1543.33,0,0,27.33
4.6,2410.12,0,0,31.75
24.48,1124.08,0,0,29.34
15.47,1167.42,1,1,53.97
28.39,291.59,0,0,21.8
40.29,2744.18,0,1,72.74
7.29,277.65,0,1,25.3
29.24,1946.39,1,0,63.54
25.52,1242.52,0,0,27.75
7.63,1219.83,1,0,34.51
31.39,2040.26,0,1,54.49
14.05,205.95,0,0,16.88
24.65,1783.15,1,0,51.79
4.57,2317.24,0,0,31.19
23.25,2485.5,0,1,54.85
15.67,515.74,0,0,20.34
41.21,2692.77,0,0,50.89
3.32,1970.16,0,0,30.57
21.22,2646.16,0,0,39.58
23.19,1458.42,0,0,27.82
36.39,1628.39,0,1,56.86
28.93,2757.52,0,0,45.56
33.53,2700.23,0,0,48.75
38.96,1347.24,1,0,50.62
43.18,826.87,1,0,39.85
16.04,1182.55,0,0,24.65
27.13,1166.35,0,0,33.39
42.09,864.17,1,0,45.83
49.48,809.4,0,0,38.41
44.53,2583.88,0,0,55.89
18.89,214.24,1,0,16.08
10.16,2034.45,0,0,29.61
24.72,522.6,0,0,23.58
37.21,1036.8,1,0,44.02
24.88,189.32,0,0,18.72
24.42,813.57,0,0,22.34
41.99,2306.42,0,0,43.86
18.39,2655.62,0,0,42.8
43.06,668.47,1,1,55.51
20.64,1393.33,0,0,31.51
16.75,1413.62,0,0,26.42
22.97,2621.36,1,0,67.13
38.24,2289.58,0,0,47.03
6.74,1541.67,0,0,25.92
10.22,2013.89,0,0,29.67
47.6,2542.83,0,0,56.23
9.19,33.57,0,0,7.41
28.6,1211.66,1,0,43.13
29.18,2722.19,1,0,73.86
24.74,2222.24,0,0,42.66
32.41,1630.81,0,1,53.03
11.88,1591.29,0,0,31.22
27.86,1046.57,0,0,26.02
18.92,1563.96,0,0,30.43
33.25,1967.87,1,0,61.43
7.49,1258.0,0,0,22.88
28.76,2143.89,0,0,38.78
9.67,2584.39,0,0,39.89
14.29,468.28,0,0,16.86
11.33,1357.38,0,0,21.52
9.55,1227.02,0,0,22.01
41.37,2063.96,0,1,60.54
14.64,753.35,0,0,26.81
46.39,1922.55,0,1,65.05
48.51,2633.08,0,0,55.71
28.78,1257.3,0,1,46.68
7.58,2733.49,1,0,65.84
19.04,2979.53,0,0,46.81
39.99,322.75,0,0,20.94
18.69,702.99,0,0,22.98
4.81,2851.39,1,0,64.5
28.06,2875.19,0,0,44.5
42.33,297.63,0,1,46.34
39.9,49.92,0,0,31.06
9.17,487.49,0,0,15.85
33.8,2988.06,0,0,54.53
11.41,544.1,0,0,20.66
11.3,1510.13,1,0,38.78
43.77,2546.01,0,0,47.7
12.86,66.1,0,1,28.73
13.53,1815.44,0,0,29.3
0.53,834.69,0,0,10.18
43.6,2587.69,0,0,52.48
39.73,853.97,1,1,58.76
31.55,2061.83,1,0,61.64
37.64,2024.29,0,1,57.09
8.03,668.37,0,0,15.14
23.19,109.22,0,0,17.64
17.89,1230.7,0,0,21.43
5.14,871.13,0,0,15.93
24.56,2427.89,1,0,62.48
46.08,2402.09,1,0,77.73
2.48,1373.79,0,0,16.08
14.93,1821.5,0,1,48.21
10.77,1814.76,0,1,42.51
12.29,2482.34,0,1,49.61
45.47,1277.88,0,1,56.25
23.67,829.96,0,0,22.97
23.58,798.78,0,0,25.48
38.15,1610.9,0,1,53.35
8.15,1350.2,0,0,21.18
24.62,1323.16,1,0,44.79
21.78,277.96,0,0,15.83
30.05,2157.22,0,0,38.43
49.98,645.14,0,0,37.06
38.59,594.88,0,0,30.18
20.19,1241.21,0,0,27.93
41.46,687.2,0,1,48.42
8.95,1753.66,0,0,27.16
2.01,1117.53,0,0,18.7
10.62,1349.49,1,0,37.54
17.35,1613.82,0,1,39.8
25.77,614.59,0,0,19.66
30.95,471.48,0,0,30.01
45.57,2641.86,0,1,69.21
25.74,1304.0,1,0,46.32
25.31,1239.22,0,1,44.18
2.99,111.66,0,0,7.47
2.23,1496.44,0,0,19.95
27.78,1664.74,0,0,41.7
22.19,1678.73,1,0,50.3
42.04,2122.56,0,0,45.91
8.45,536.56,0,1,25.46
1.74,760.41,1,1,41.01
22.73,2433.14,1,1,79.62
12.26,2841.78,0,0,41.41
2.96,412.12,0,1,27.74
36.37,1495.46,0,0,36.98
6.02,646.46,0,1,31.16
30.61,184.92,1,0,22.49
14.41,979.88,0,0,19.53
9.09,435.34,0,1,31.81
19.3,2131.25,1,1,71.88
40.17,1603.51,0,0,42.42
19.91,435.78,0,0,20.34
37.66,32.68,1,0,26.08
6.71,2425.43,1,0,52.97
38.75,532.7,1,0,33.57
12.23,1820.62,0,0,28.51
34.03,1014.08,1,0,40.22
28.51,1758.53,0,0,37.91
46.49,950.38,0,0,40.72
19.67,265.38,1,0,23.51
3.78,672.74,0,0,12.77
1.45,568.24,1,0,17.82
41.43,1286.92,0,0,39.7
26.47,1976.56,0,0,39.56
38.87,795.1,1,0,38.14
12.1,41.15,0,0,16.01
17.58,1559.22,0,0,31.7
1.99,1819.25,0,0,26.57
48.09,2888.8,1,1,104.83
33.56,1770.47,0,0,40.82
46.69,1416.16,0,0,39.94
13.64,1722.34,0,0,28.7
30.77,2784.06,1,0,71.94
34.09,2485.99,1,1,87.8
16.22,972.32,1,0,32.13
42.48,715.58,0,0,33.3
47.38,791.59,0,0,39.62
44.3,1515.74,0,0,41.17
37.08,2233.43,0,0,45.25
14.23,1512.14,0,1,42.29
14.44,208.05,1,1,26.78
48.19,2172.12,1,0,71.87
1.01,2418.88,0,1,38.48
35.94,872.05,0,0,30.23
35.46,1994.06,1,1,79.75
31.32,1282.64,0,1,49.61
49.51,2667.91,0,0,54.95
15.94,2536.45,0,0,38.44
17.33,1578.67,0,0,26.76
4.41,2076.06,1,0,48.72
22.42,2650.63,0,0,50.04
13.42,1489.67,0,1,46.22
17.5,943.19,0,1,38.31
41.81,2262.23,1,0,71.55
46.81,664.1,0,1,47.6
9.69,1168.65,0,1,34.53
18.94,2597.85,1,0,67.33
46.47,2174.64,1,0,70.41
3.56,1214.41,1,0,33.33
5.07,648.16,1,0,24.42
8.56,1071.13,0,0,20.82
29.96,855.89,0,0,28.79
7.95,532.39,0,1,25.1
48.42,2231.28,0,1,68.39
22.61,759.95,1,0,28.65
25.33,1365.23,1,1,58.92
12.71,1160.65,1,0,36.97
23.81,2946.32,0,1,63.94
33.26,1176.32,1,0,43.99
37.68,244.55,1,0,27.71
37.82,274.03,0,1,39.9
29.11,1774.31,1,0,52.04
45.27,1800.09,0,0,44.05
40.96,1259.18,0,0,34.04
37.97,1298.37,0,0,38.68
3.25,166.53,0,1,24.28
0.84,1552.06,0,0,22.34
11.02,1516.69,0,1,38.29
33.34,452.9,1,0,27.74
20.85,316.0,0,0,18.72
20.42,375.1,1,0,22.87
44.29,307.58,0,0,29.85
44.83,1831.08,0,0,45.0
45.5,593.47,0,0,37.96
16.04,758.03,0,0,21.66
34.71,524.85,0,0,32.53
13.95,2873.72,0,0,43.88
9.94,2564.58,0,0,39.87
9.64,695.33,0,0,14.09
17.43,986.06,1,0,34.92
21.78,633.63,0,0,21.15
41.63,1478.17,0,0,36.44
6.43,63.73,0,0,12.59
36.88,2015.75,0,0,42.86
26.81,1571.86,0,0,31.48
14.75,2696.42,1,0,65.27
24.89,497.36,1,1,40.4
15.35,2413.31,0,0,35.07
30.01,2376.92,0,0,43.22
21.98,385.91,0,0,24.17
8.64,1198.68,1,0,31.63
6.27,514.61,0,1,32.43
27.56,767.89,0,0,28.58
45.17,793.42,1,0,44.44
17.53,1670.93,1,0,49.05
36.78,1237.18,1,0,48.17
33.1,2843.46,1,0,81.64
46.61,383.48,1,0,37.39
41.14,2921.21,0,0,50.62
28.55,695.76,0,0,26.97
33.02,2319.76,1,1,84.87
44.97,1020.21,0,1,51.96
20.28,433.53,1,0,24.12
16.68,2574.38,0,0,37.55
1.04,930.04,0,0,11.37
41.41,1978.27,0,0,41.61
40.15,1701.5,0,1,53.25
5.67,1417.91,0,0,23.69
29.05,1489.98,1,0,43.1
23.47,2198.05,0,1,52.05
6.38,267.88,1,1,26.63
49.04,2006.2,0,0,48.88
11.13,2687.96,0,0,32.8
3.83,178.08,0,0,9.7
29.94,426.26,0,0,21.05
37.07,2151.31,1,1,84.39
2.11,1314.66,1,0,30.79
33.11,1213.63,1,0,45.59
26.85,415.22,1,0,26.74
5.61,1522.78,0,1,38.64
9.04,384.0,1,1,32.29
28.61,1432.48,1,1,61.89
15.17,2292.03,1,0,59.28
46.95,778.5,0,1,52.42
41.03,1444.95,1,0,52.5
49.19,2976.09,0,0,60.42
13.35,2061.52,1,0,55.89
48.5,2524.86,0,1,71.26
21.85,1247.47,0,1,45.73
17.7,2304.74,0,0,37.33
2.99,126.32,0,0,5.42
3.11,373.12,0,1,23.26
34.75,613.2,1,0,35.44
23.17,1208.85,0,1,46.03
11.71,2538.01,0,0,43.2
30.89,1042.07,0,0,33.32
13.02,1965.59,0,0,28.24
29.09,2129.4,0,0,38.92
18.28,1760.62,0,0,37.44
41.27,1074.94,0,0,35.85
41.12,1733.27,0,0,43.01
24.13,1030.09,0,0,24.96
17.87,256.2,0,1,35.41
18.45,2978.45,0,0,45.26
40.38,385.91,1,0,30.97
16.74,221.68,0,1,28.1
10.85,2636.2,0,0,37.55
4.69,908.99,0,0,16.55
23.6,1952.64,0,0,38.41
24.37,990.37,0,1,43.45
42.12,1177.41,0,1,52.18
11.45,790.03,0,0,17.27
19.36,1032.42,0,1,39.6
40.52,1235.05,0,0,36.23
41.27,2162.65,0,0,46.94
19.54,1537.05,1,1,60.55
23.23,2830.98,0,0,42.68
15.51,130.43,0,1,30.64
46.66,1511.69,1,0,57.64
6.37,1754.75,1,0,41.18
46.72,2760.99,0,1,70.09
34.35,152.23,1,0,25.83
26.81,1722.63,0,1,50.84
2.12,2561.62,0,1,47.73
24.04,729.57,0,1,41.56
20.68,2629.5,0,0,44.9
8.48,62.04,0,0,10.57
32.99,2198.7,0,1,55.81
48.57,2799.67,0,0,56.61
28.33,1973.31,0,0,36.39
35.88,1319.89,0,1,55.38
3.89,139.42,0,0,13.31
21.17,2760.74,0,1,59.82
6.26,1413.54,0,0,24.41
30.83,91.85,1,0,22.88
46.95,2071.01,0,0,50.1
33.26,1448.1,0,0,32.12
4.3,377.41,1,0,14.51
18.06,646.74,0,0,18.29
27.76,198.15,1,1,38.55
20.46,1725.01,0,0,32.33
41.77,1867.98,0,0,49.43
40.83,1519.7,0,0,42.9
30.79,2452.22,0,0,45.63
18.99,2583.72,0,0,39.66
13.14,1848.8,1,0,52.74
5.74,43.21,1,0,8.66
18.07,2087.21,0,0,35.74
20.95,1256.91,1,0,40.72
33.95,1698.84,0,0,37.95
33.08,1949.0,0,0,41.12
3.97,1053.96,0,0,12.62
20.07,2751.71,1,0,66.2
9.5,406.25,0,0,14.69
8.26,2016.18,0,0,33.21
41.45,18.06,1,0,26.96
2.57,2774.33,0,1,47.23
21.25,341.95,0,1,30.44
8.83,289.18,0,0,14.27
44.03,1002.36,0,1,50.62
28.07,1123.83,0,0,31.88
11.95,646.83,1,0,24.89
25.37,1757.44,0,0,36.46
36.71,1331.53,0,0,36.75
47.93,107.36,0,0,31.0
11.41,962.36,0,0,20.03
44.37,2432.25,0,1,64.92
46.75,2070.66,1,0,67.38
45.86,2175.99,0,0,43.73
31.95,2095.86,0,0,41.48
31.68,936.36,0,1,49.0
20.46,303.49,0,0,20.09
37.74,821.04,1,0,40.86
26.8,2496.2,1,0,66.49
34.03,2941.51,0,0,53.93
21.71,1484.07,1,0,45.24
36.71,34.05,0,0,27.63
41.31,424.43,0,0,27.45
7.75,969.63,0,0,16.7
41.73,1737.86,0,0,41.13
27.24,229.91,1,0,19.52
42.31,2830.36,0,0,52.12
21.85,1098.43,0,0,27.17
19.26,2738.19,1,0,67.61
45.8,2342.66,0,1,56.68
12.93,2267.53,1,0,59.5
42.29,1822.13,0,0,40.16
24.46,1882.22,0,0,37.52
25.95,1915.82,1,1,71.37
15.77,1888.02,0,0,37.06
28.87,1663.42,1,0,55.19
16.6,2959.31,0,0,41.63
2.44,2198.21,1,0,48.43
13.96,2331.95,0,0,39.06
0.82,2618.03,0,1,42.9
48.93,650.84,1,0,42.96
48.3,255.99,0,0,31.38
20.06,1451.27,1,0,43.2
36.55,1544.67,1,0,55.05
17.62,2488.4,1,1,79.05
33.72,1334.13,1,0,49.69
40.37,1714.7,0,1,57.68
47.36,1583.58,0,0,45.56
20.31,119.42,0,0,16.58
39.27,1847.57,0,0,41.46
13.66,2484.99,0,0,36.69
49.52,476.71,0,0,32.74
1.78,1785.02,0,0,21.79
30.37,1782.86,0,0,37.18
33.15,496.73,0,0,26.24
34.56,374.77,1,0,29.86
6.46,2940.26,0,0,39.92
46.96,1184.19,0,0,39.07
9.47,686.13,1,1,38.95
31.33,518.12,0,0,26.14
11.52,2004.47,1,0,49.33
15.71,1830.29,0,0,31.34
27.55,1932.44,0,0,40.61
21.15,268.58,0,0,18.73
8.43,2681.14,1,1,78.4
8.96,1170.85,0,0,19.43
21.2,943.54,1,0,39.39
37.99,1389.77,0,0,36.27
44.95,1173.25,0,0,35.04
4.66,2591.41,0,0,35.4
19.96,2788.14,0,1,57.57
5.46,913.84,0,0,16.11
1.32,2592.49,1,1,71.15
33.26,2345.66,0,0,49.76
30.32,2792.77,0,0,48.97
8.57,741.02,0,0,18.07
12.07,1732.99,1,0,46.1
1.67,827.26,1,1,38.06
41.83,2473.16,1,0,78.87
48.75,20.95,1,1,44.17
7.21,1696.63,1,0,38.89
11.96,1020.91,1,0,33.57
43.49,971.44,1,1,62.41
46.36,1936.49,0,0,47.81
21.27,2555.2,0,1,57.36
3.01,1829.54,0,0,23.87
2.45,2560.25,0,1,46.88
28.91,797.47,0,0,27.1
19.95,1560.91,0,0,29.1
1.92,1354.36,1,0,36.02
29.37,39.88,0,0,16.55
1.06,1672.65,1,0,44.88
39.47,1986.27,1,0,66.66
15.67,1777.78,1,0,43.94
2.49,2210.16,1,0,49.89
29.62,1716.16,1,0,53.71
20.19,204.92,0,0,18.12
48.7,353.75,0,0,30.42
27.44,1791.44,0,0,36.71
14.12,828.56,1,0,28.33
35.62,243.54,1,0,25.84
13.94,1291.66,1,0,35.61
45.26,1665.2,0,1,61.58
19.05,989.59,0,0,20.18
27.72,2162.7,0,0,41.68
3.0,1933.09,0,0,27.83
21.59,1001.79,0,0,25.27
41.7,2265.84,0,1,63.64
40.38,1947.84,1,1,82.06
11.6,1914.15,0,0,28.18
11.69,1662.52,0,0,25.97
40.96,39.11,1,0,25.02
46.55,2091.04,0,0,52.1
5.22,1131.25,0,1,37.15
22.78,2828.12,0,0,41.18
17.2,2454.86,0,0,40.67
43.6,1765.14,0,0,46.5
4.63,760.29,0,0,18.8
10.95,615.13,0,0,17.59
37.75,1024.45,0,1,49.01
3.04,1432.32,0,0,23.71
24.88,891.72,1,1,52.02
22.38,1547.21,0,0,37.28
17.05,500.28,1,0,25.93
20.03,2933.25,0,0,44.73
26.73,328.23,0,0,18.71
8.49,2796.17,1,1,78.72
28.81,2741.17,0,0,43.23
40.37,1578.45,0,0,40.43
38.13,2176.11,0,0,48.14
8.12,1310.96,0,0,22.16
7.89,1891.95,1,0,49.34
13.77,1025.02,1,0,33.23
18.37,906.97,0,0,22.25
20.72,1736.8,0,0,32.95
34.15,1496.9,0,0,38.22
3.31,1740.71,1,0,41.82
2.22,863.55,1,0,23.76
19.9,1104.04,1,0,35.11
35.01,256.27,0,0,23.99
10.08,161.57,1,0,18.92
32.25,764.1,0,0,31.84
13.36,227.37,0,0,10.27
44.36,315.81,1,0,27.58
44.84,2439.72,0,0,52.01
15.22,121.43,1,0,17.27
11.88,1978.53,0,0,29.43
20.86,821.31,1,0,34.41
12.41,2615.28,0,1,52.51
33.78,1457.55,0,0,36.06
41.39,920.2,0,1,51.79
33.82,1555.33,0,0,36.13
41.31,1148.96,0,0,36.43
20.15,1695.08,0,0,33.7
8.24,348.03,0,0,12.52
37.03,2990.99,0,0,58.2
18.34,1279.54,0,0,28.7
33.73,1047.95,0,1,48.92
13.9,2132.08,1,0,54.47
4.52,1094.88,1,1,46.34
49.63,2500.66,0,0,54.02
8.23,1365.54,0,0,23.48
49.43,2160.08,1,0,70.62
48.88,326.82,0,0,35.3
39.79,2539.13,0,0,51.01
33.14,2208.48,0,1,63.61
29.1,639.09,0,0,31.92
43.37,440.13,0,0,33.0
14.83,952.3,0,0,22.11
23.65,2928.33,0,0,43.74
31.16,774.21,0,0,30.58
20.85,1371.1,0,0,29.66
21.66,94.91,0,0,18.12
16.85,1194.7,0,0,29.7
28.43,1716.1,0,0,34.31
42.6,2859.61,1,0,81.18
10.48,1552.62,0,0,25.17
46.75,2458.23,0,0,55.01
34.61,1643.65,0,0,40.13
41.25,127.15,0,1,39.66
28.03,948.45,0,1,45.39
39.09,1728.77,0,0,38.83
1.3,2852.03,1,1,75.6
41.01,2578.1,0,0,51.0
2.49,688.93,1,0,18.64
44.55,664.23,0,0,36.14
49.6,607.51,1,1,57.67
15.06,2767.88,1,0,72.3
10.91,2558.74,1,1,76.01
38.39,2325.78,0,1,62.14
13.02,1181.24,0,0,26.35
43.35,1515.62,1,0,56.76
5.59,1395.67,1,0,39.44
6.73,763.93,1,0,25.0
48.97,1517.56,0,0,38.78
33.86,96.34,1,0,26.8
42.42,399.77,0,0,32.49
16.55,2660.34,0,0,42.26
33.99,2256.28,0,0,39.78
29.91,1271.49,0,0,31.01
30.36,1553.87,1,0,49.78
34.29,1113.15,0,0,31.17
28.98,2223.64,0,0,46.08
21.74,2353.64,0,1,54.38
14.16,2291.04,0,0,34.9
38.54,2169.22,0,0,47.34
11.7,617.49,0,1,33.45
34.77,1017.22,0,0,24.22
12.05,1412.19,1,0,37.65
31.45,995.73,1,0,37.11
37.48,2266.05,0,1,62.4
11.33,991.41,0,1,34.86
3.47,419.01,0,0,10.96
6.98,1200.13,1,0,27.3
30.5,2939.84,0,1,63.87
42.55,681.51,0,0,35.88
2.73,1838.42,0,0,28.27
36.84,1301.75,1,0,51.25
17.4,217.72,0,0,12.54
24.19,1466.19,0,0,34.9
46.48,2107.98,1,0,72.21
16.93,1542.09,0,0,28.59
23.53,2616.96,1,0,64.04
1.18,870.37,0,0,16.68
4.54,263.32,1,0,11.06
13.3,2810.01,0,0,40.62
1.88,1137.7,1,0,28.86
31.75,1731.33,0,1,57.04
21.61,2377.05,1,0,63.03
27.63,976.32,0,0,28.54
9.15,2149.91,0,0,35.02
15.15,410.58,1,0,19.14
33.36,877.42,0,0,32.49
48.28,438.41,0,0,33.03
3.0,2434.64,0,0,28.34
44.57,671.83,1,1,55.73
29.06,2153.62,0,0,42.79
28.41,2830.18,1,0,79.19
25.26,1585.68,0,0,37.18
3.94,1622.39,0,0,22.45
4.95,1385.8,0,0,18.86
30.25,981.04,0,0,29.14
17.38,1429.59,0,0,25.03
45.9,1810.41,0,0,45.51
20.63,2958.04,0,0,44.04
7.59,2813.6,1,0,66.89
35.88,2587.15,0,1,58.3
15.02,2667.95,0,0,37.36
26.51,1406.21,0,0,30.5
35.04,1974.05,0,0,45.23
45.06,2685.72,0,1,66.6
39.71,1181.89,0,1,52.24
33.98,2885.48,1,0,79.38
34.14,1250.28,0,1,52.18
47.32,1805.24,0,0,48.2
15.14,2130.87,0,1,49.18
0.56,2852.02,0,0,32.41
13.96,737.63,0,0,14.73
11.29,2239.66,0,0,33.66
33.26,1564.84,0,0,38.61
31.87,809.33,0,0,25.09
29.88,2330.94,1,0,63.47
1.3,1658.91,0,0,22.87
36.57,1984.62,0,0,43.98
16.51,972.09,0,0,20.5
33.42,1446.42,0,1,49.74
28.05,1853.98,0,1,47.97
17.47,1217.71,0,1,44.35
7.16,599.13,1,0,17.31
5.17,2885.11,0,0,37.79
41.66,1536.85,0,0,41.11
45.96,2203.09,0,0,53.24
32.66,1236.09,0,0,31.71
5.62,1068.62,0,0,18.65
20.4,1224.46,0,1,38.2
36.58,1230.54,0,0,30.75
39.1,1634.82,0,1,57.39
6.35,1632.69,0,0,20.04
0.5,1493.98,1,0,34.56
35.75,408.68,0,0,29.49
18.15,1490.75,0,0,30.85
13.1,511.47,1,1,35.12
1.14,382.78,1,0,9.25
27.24,2798.27,1,0,75.86
42.63,1816.83,0,0,47.84
47.9,1980.17,1,0,66.9
28.5,1208.37,0,0,29.33
25.97,2727.4,0,0,43.94
4.71,1915.6,0,0,27.94
27.67,2308.66,1,0,68.08
19.31,1108.84,0,0,22.64
30.55,2880.24,0,1,60.33
19.74,2462.28,0,0,45.34
12.39,2562.58,0,0,36.38
5.2,520.72,1,0,18.65
16.09,816.53,0,0,19.48
5.28,860.45,0,0,17.47
9.26,816.37,1,0,28.36
49.37,2566.95,0,1,71.11
22.48,100.49,0,0,21.6
26.83,232.92,1,0,22.26
43.74,825.38,1,0,42.72
49.78,603.62,1,0,42.54
29.34,699.42,0,0,27.83
40.72,2394.84,0,0,49.88
16.68,1691.56,0,0,27.05
15.63,22.28,0,0,13.82
20.43,1290.82,0,1,42.19
33.79,1226.62,0,0,32.71
34.27,346.27,1,1,44.14
16.1,2030.04,0,1,45.95
7.09,2107.78,0,1,41.79
31.8,2164.08,0,0,36.0
6.85,2186.77,0,1,49.66
29.14,5.16,1,0,21.06
